"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","cell morphogenesis involved in neuron differentiation","GO:0048667","0.0014525874697319536","2.8378577064569726","589","699","49","17816","ALCAM,B3GNT2,BCL2,CABP4,CAMK2A,CCK,CRABP2,DISC1,DSCAM,EFNA5,EFNB1,EPHB2,FGF13,FGFR2,GLI3,KIF5C,KLF7,L1CAM,LHX1,METRN,MT3,MYPN,NCAM1,NEO1,NEUROG3,NFASC,NGFR,NLGN1,NRXN1,NRXN3,PDZD7,PLXNA2,PTN,SEMA3A,SEMA4A,SHANK2,SHC1,SLC11A2,SLC9A3R1,SLITRK4,SOS1,SSH3,TNFRSF12A,TOP2B,TRAK1,TUBB2B,TUBB3,VASP,WNT7A"
"GO:BP","tube morphogenesis","GO:0035239","0.002370280888291164","2.6252001852107663","928","699","67","17816","ADAM15,AMOT,ANGPTL4,ANXA2,ARHGAP22,ARHGAP24,BAK1,BCAS3,BCL2,BMP2,BTG1,CARD10,CIB1,EIF2AK3,EPHB2,EREG,FGF2,FGFR2,FMN1,FOXC1,GLI3,GPC3,GPLD1,HAND2,HDAC9,HOXB13,HOXB3,HPSE,IL1A,IRX2,KDM2B,LHX1,LMO4,LRG1,MICALCL,MTSS1,NFE2L2,NGFR,NOX5,NPNT,NRXN1,NRXN3,PDE3B,PDGFA,PLCD3,PLK2,PTN,RAPGEF3,RRAS,S100A7,SEMA4A,SHB,SHC1,SMAD2,SOS1,STOX1,TGFA,TGFBR3,TMPRSS6,TNFRSF12A,UBP1,VASP,VAV2,VEZF1,WNT7A,XDH,ZC3H12A"
"GO:BP","angiogenesis","GO:0001525","0.0037468215089216856","2.426336995333409","591","699","48","17816","ADAM15,AMOT,ANGPTL4,ANXA2,ARHGAP22,ARHGAP24,BCAS3,BTG1,CARD10,CIB1,EIF2AK3,EPHB2,EREG,FGF2,FGFR2,FOXC1,GPLD1,HAND2,HDAC9,HOXB13,HOXB3,HPSE,IL1A,LRG1,NFE2L2,NGFR,NOX5,NRXN1,NRXN3,PDE3B,PDGFA,PLCD3,PLK2,PTN,RAPGEF3,RRAS,S100A7,SEMA4A,SHB,SHC1,TGFA,TMPRSS6,TNFRSF12A,UBP1,VAV2,VEZF1,WNT7A,ZC3H12A"
"GO:BP","regulation of cell communication","GO:0010646","0.004011206664951658","2.3967249617690554","3718","699","197","17816","ADRA2B,ADRB2,AFAP1L2,AKAP7,ALK,AMOT,APPL1,APPL2,ARAP3,ARHGAP22,ARHGAP24,ARHGEF37,AVPI1,BAK1,BCL2L1,BCL2,BCL3,BDKRB2,BMP2,BOK,C3ORF58,CA2,CALCB,CAMK2A,CAMK2N1,CARD10,CCK,CDH3,CDK4,CDKN2AIP,CGB5,CGB8,CHRNA9,CIB1,CLCF1,CNGB1,CRABP2,CRADD,CSF2,CTBP2,CXCL3,CXXC5,DACT2,DFNA5,DGKE,DISC1,DOC2B,DRD5,DUSP5,EFNA5,EIF2AK3,EPHB2,EREG,EYA4,FAM83D,FGD4,FGF12,FGF13,FGF2,FGFR2,FHL2,G0S2,GLI3,GPC3,GPLD1,GPR20,GPS1,GRIN2B,GSX2,HAND2,HOMER2,HPSE,HRH1,HRK,IFNA13,IFNE,IL11,IL17C,IL1A,IL20,IL3,INPP5F,IRAK2,IRAK4,IRGM,ITGA3,KCNC4,KCNN4,KCNS3,KLF7,KLK5,LRG1,LY6E,MAP3K15,MBD2,MDFI,MLLT3,MT3,MTNR1B,MUL1,MYB,NCAM1,NCOA1,NDFIP2,NEO1,NFE2L2,NLGN1,NPNT,NPPC,NPY5R,NRN1,NRXN1,NRXN3,NTSR1,NTS,NXN,PDE3B,PDGFA,PEAR1,PEBP1,PELI1,PHLDA2,PHLDA3,PIAS2,PIP4K2B,PIP5K1B,PLAU,PLEKHF1,PLK2,PLK3,POMC,PPM1B,PPP1R13L,PPP2R5B,PRAME,PREPL,PSD4,PTK6,PTN,PTPRR,PTPRU,PXN,RAPGEF3,RAPGEF4,RASGEF1A,RB1CC1,REG1A,RGS14,RHOC,RHOD,RIMS3,RIMS4,RIN1,RRAGD,RRAS,RSPO4,S100A13,S100A7,S100A8,S100A9,SCUBE3,SEMA3A,SEZ6,SHANK2,SHB,SHC1,SLC9A3R1,SMAD2,SNCG,SORCS3,SOS1,SOX7,STOX1,SYT12,SYT7,TAF9B,TBL1X,TGFA,TGFBR3,TMEM170B,TMPRSS6,TNFRSF10B,TNFRSF11A,TNFRSF12A,TNFRSF1A,TNIP2,TRAF3IP2,TRIM6,TUBB2B,UBE2V1,VAV2,WIF1,WNK2,WNT7A,XDH,ZBED3,ZC3H12A"
"GO:BP","cell-cell signaling","GO:0007267","0.0048810367233841565","2.3114879248361855","1667","699","103","17816","ADRA2B,ADRB2,AKAP7,ASIP,BMP2,CA2,CACNB4,CAMK2A,CAMK2G,CDH3,CGB5,CGB8,CHRNA9,CHRNB1,CTBP2,DACT2,DGKE,DISC1,DLGAP1,DOC2B,DRD5,DTNA,EFNA5,EFNB1,EPHB2,EREG,FGF12,FGF13,FGF2,FGFR2,GABRG3,GJC2,GLI3,GPC3,GPLD1,GRIN2B,HRH1,HTR7,IL11,IL17C,IL1RAP,IL3,ITGA3,KCNC4,KCNS3,KLF10,KLF7,LHX1,MBD2,MDFI,MLLT3,MTNR1B,MYB,NLGN1,NPY5R,NRN1,NRXN1,NRXN3,NTSR1,NXN,P2RX6,PDGFA,PLK2,POMC,PORCN,PREPL,PTN,PTPRU,RAPGEF3,RAPGEF4,RGS14,RIMS3,RIMS4,RIN1,RPH3A,RSPO4,S100A8,S100A9,SEZ6,SHANK2,SLC6A2,SLC9A3R1,SMAD2,SNCG,SORCS3,SOX7,SV2A,SYT10,SYT12,SYT5,SYT7,SYT8,TBL1X,TH,TMEM170B,TNFRSF11A,TNRC6C,TUBB2B,UNC119,WIF1,WNK2,WNT7A,ZBED3"
"GO:BP","regulation of signaling","GO:0023051","0.005517900016755217","2.258226173114697","3758","699","198","17816","ADRA2B,ADRB2,AFAP1L2,AKAP7,ALK,AMOT,ANXA2,APPL1,APPL2,ARAP3,ARHGAP22,ARHGAP24,ARHGEF37,AVPI1,BAK1,BCL2L1,BCL2,BCL3,BDKRB2,BMP2,BOK,C3ORF58,CA2,CALCB,CAMK2A,CAMK2N1,CARD10,CCK,CDH3,CDK4,CDKN2AIP,CGB5,CGB8,CHRNA9,CIB1,CLCF1,CNGB1,CRABP2,CRADD,CSF2,CTBP2,CXCL3,CXXC5,DACT2,DFNA5,DGKE,DISC1,DOC2B,DRD5,DUSP5,EFNA5,EIF2AK3,EPHB2,EREG,EYA4,FAM83D,FGD4,FGF12,FGF13,FGF2,FGFR2,FHL2,G0S2,GLI3,GPC3,GPLD1,GPR20,GPS1,GRIN2B,GSX2,HAND2,HOMER2,HPSE,HRH1,HRK,IFNA13,IFNE,IL11,IL17C,IL1A,IL20,IL3,INPP5F,IRAK2,IRAK4,IRGM,ITGA3,KCNC4,KCNN4,KCNS3,KLF7,KLK5,LRG1,LY6E,MAP3K15,MBD2,MDFI,MLLT3,MT3,MTNR1B,MUL1,MYB,NCAM1,NCOA1,NDFIP2,NEO1,NFE2L2,NLGN1,NPNT,NPPC,NPY5R,NRN1,NRXN1,NRXN3,NTSR1,NTS,NXN,PDE3B,PDGFA,PEAR1,PEBP1,PELI1,PHLDA2,PHLDA3,PIAS2,PIP4K2B,PIP5K1B,PLAU,PLEKHF1,PLK2,PLK3,POMC,PPM1B,PPP1R13L,PPP2R5B,PRAME,PREPL,PSD4,PTK6,PTN,PTPRR,PTPRU,PXN,RAPGEF3,RAPGEF4,RASGEF1A,RB1CC1,REG1A,RGS14,RHOC,RHOD,RIMS3,RIMS4,RIN1,RRAGD,RRAS,RSPO4,S100A13,S100A7,S100A8,S100A9,SCUBE3,SEMA3A,SEZ6,SHANK2,SHB,SHC1,SLC9A3R1,SMAD2,SNCG,SORCS3,SOS1,SOX7,STOX1,SYT12,SYT7,TAF9B,TBL1X,TGFA,TGFBR3,TMEM170B,TMPRSS6,TNFRSF10B,TNFRSF11A,TNFRSF12A,TNFRSF1A,TNIP2,TRAF3IP2,TRIM6,TUBB2B,UBE2V1,VAV2,WIF1,WNK2,WNT7A,XDH,ZBED3,ZC3H12A"
"GO:BP","anatomical structure formation involved in morphogenesis","GO:0048646","0.006346690846486476","2.197452656079456","1189","699","79","17816","ADAM15,ALDH1A3,AMOT,ANGPTL4,ANXA2,ARHGAP22,ARHGAP24,BCAS3,BCL3,BMP2,BTG1,CAPN2,CARD10,CIB1,DSCAM,EHD1,EHD2,EIF2AK3,EPHB2,EREG,FGF2,FGFR2,FHL2,FMN1,FOXC1,GLI3,GPLD1,HAND2,HDAC9,HES2,HOXB13,HOXB3,HPSE,IL1A,IL4R,IRX2,ITGA3,KDM2B,KLK5,LAMB3,LHX1,LMO4,LRG1,MIXL1,MYOM1,MYPN,NFASC,NFE2L2,NGFR,NOX5,NRXN1,NRXN3,PDE3B,PDGFA,PLA2G3,PLCD3,PLK2,PLXNA2,PTN,RAPGEF3,RRAS,S100A7,SEMA4A,SHB,SHC1,SMAD2,SOX7,TGFA,TGFBR3,TMPRSS6,TNFRSF12A,TNFRSF13C,TNNT1,UBP1,VASP,VAV2,VEZF1,WNT7A,ZC3H12A"
"GO:BP","axonogenesis","GO:0007409","0.007851058131817744","2.105071806969306","467","699","40","17816","ALCAM,B3GNT2,BCL2,CCK,CRABP2,DISC1,DSCAM,EFNA5,EFNB1,EPHB2,FGF13,FGFR2,GLI3,KIF5C,KLF7,L1CAM,LHX1,METRN,MT3,MYPN,NCAM1,NEO1,NFASC,NGFR,NRXN1,NRXN3,PLXNA2,SEMA3A,SEMA4A,SHC1,SLITRK4,SOS1,SSH3,TNFRSF12A,TOP2B,TRAK1,TUBB2B,TUBB3,VASP,WNT7A"
"GO:BP","positive regulation of cell differentiation","GO:0045597","0.008288938030312819","2.0815011072203577","1001","699","69","17816","ADRA2B,ALK,ANXA2,ARPC2,BCL2,BMP2,BTG1,CA2,CAPN2,CEBPB,CIB1,CLCF1,CRABP2,CSF2,DISC1,DOCK5,DSCAM,EFNA5,EHD1,EHD2,EPHB2,FGF2,FOXC1,GJC2,GLI3,GSX2,IL20,IL4R,ITGA3,KLF10,L1CAM,LHX1,METRN,MUL1,MYB,NCOA1,NEUROG3,NFE2L2,NFKBIZ,NGFR,NLGN1,NPNT,NPPC,OLFM4,PLXNA2,PPP1R13L,PPP2R5B,PROC,PTK6,PTN,RASSF10,REG1A,RGS14,RPS6KA1,RPS6KA3,S100A10,S100A9,SEMA3A,SERPINI1,SHANK2,SMAD2,SMAD5,TGIF2,TNFRSF12A,TRAK1,TUBB2B,VEZF1,WIF1,ZC3H12A"
"GO:BP","anatomical structure development","GO:0048856","0.008988512274541503","2.046312184176059","5986","699","291","17816","ADAM15,ADAMTSL4,ADRA2B,ADRB2,ALCAM,ALDH1A3,ALK,AMIGO2,AMOT,ANGPTL4,ANXA2,APPL2,ARHGAP22,ARHGAP24,ARPC2,ASB2,B3GNT2,BAK1,BASP1,BCAR3,BCAS3,BCL2L1,BCL2,BCL3,BMP2,BOK,BTG1,C1ORF68,C3ORF39,C3ORF58,CA2,CABP4,CAMK2A,CAMK2G,CAPN2,CARD10,CASP14,CCK,CD151,CDC42EP5,CDH18,CDH3,CDK4,CDK6,CEBPB,CHRNA9,CHRNB1,CIB1,CLCF1,CNGB1,COL17A1,COL19A1,CRABP2,CRIP2,CSF2,CTTNBP2,DACH1,DACT2,DFNA5,DIO3,DISC1,DMRT3,DOCK5,DSCAM,DYM,EFNA5,EFNB1,EHD1,EHD2,EIF2AK3,EPB41,EPHB2,EREG,EYA4,FAM83D,FBLIM1,FGD4,FGF12,FGF13,FGF2,FGFR2,FHL2,FHL3,FMN1,FOXB2,FOXC1,FREM1,GJC2,GLI3,GPC3,GPLD1,GPR157,GRIN2B,GSTA1,GSX2,HAND2,HDAC9,HES2,HIVEP3,HLF,HOXB13,HOXB3,HOXB9,HOXD1,HPSE,HSD17B2,HSD17B3,ICA1L,ICK,IFNA13,IFNE,IGF2BP3,IL11,IL1A,IL1RAP,IL20,IL3,IL4R,INPP5F,INSC,IRX2,ITGA3,KDM2B,KIF1A,KIF5C,KLF10,KLF7,KLK5,KPNA7,KRT23,KRT77,KRT79,L1CAM,LAMB3,LAMC2,LCLAT1,LHX1,LMO4,LRG1,LRIG1,LRTM2,MATR3,MBD2,MDFI,MEST,METRN,MICALCL,MIXL1,MLLT3,MORC3,MSI1,MT3,MTNR1B,MTSS1,MUL1,MYB,MYEF2,MYLIP,MYOM1,MYPN,N4BP3,NCAM1,NCOA1,NEO1,NEUROG3,NFASC,NFE2L2,NFKBIZ,NGFR,NHLH2,NLGN1,NOX5,NPNT,NPPC,NPR3,NPY5R,NR1D2,NRN1,NRXN1,NRXN3,NXN,OLFM4,OTX1,PALMD,PCDH19,PCSK2,PDE3B,PDGFA,PDZD7,PEBP1,PHF8,PHLDA2,PHLDA3,PITPNM1,PLA2G3,PLCD3,PLK2,PLXNA2,POU3F1,PPP1R13L,PPP2R5B,PPP4R4,PROC,PRTN3,PTCHD3,PTK6,PTN,PTPRR,PTPRU,RAPGEF3,RASSF10,RB1CC1,RBP1,REG1A,RGS14,RHOC,RHOD,RND3,RP1L1,RPS4X,RPS6KA1,RPS6KA3,RRAS,RSPO4,S100A10,S100A13,S100A7,S100A8,S100A9,SCML2,SEC24C,SEMA3A,SEMA4A,SERPINB7,SERPINI1,SEZ6,SHANK2,SHB,SHC1,SHROOM1,SLC11A2,SLC35D1,SLC4A7,SLC6A11,SLC9A3R1,SLC9A4,SLCO4C1,SLITRK4,SMAD2,SMAD5,SMARCC1,SOS1,SOX21,SOX7,SPINK6,SPTLC2,SSH3,STOX1,TFAP2D,TFEB,TGFA,TGFBR3,TGIF2,THEG,TH,TLL2,TMEM91,TMPRSS6,TNFRSF11A,TNFRSF12A,TNFRSF13C,TNFRSF1A,TNNT1,TNRC6C,TOP2B,TRAK1,TUBB2B,TUBB3,UBP1,UNC119,USP2,VASP,VAV2,VENTX,VEZF1,WIF1,WNT7A,XDH,ZC3H12A,ZFP42,ZNF24"
"GO:BP","tube development","GO:0035295","0.009347143667017591","2.0293210820868435","1122","699","75","17816","ADAM15,AMOT,ANGPTL4,ANXA2,ARHGAP22,ARHGAP24,BAK1,BASP1,BCAS3,BCL2,BMP2,BTG1,CARD10,CIB1,DACT2,EIF2AK3,EPHB2,EREG,FGF2,FGFR2,FMN1,FOXC1,GLI3,GPC3,GPLD1,HAND2,HDAC9,HOXB13,HOXB3,HPSE,IL1A,IRX2,ITGA3,KDM2B,LHX1,LMO4,LRG1,MICALCL,MIXL1,MTSS1,NFE2L2,NGFR,NOX5,NPNT,NRXN1,NRXN3,PDE3B,PDGFA,PLCD3,PLK2,PLXNA2,PTK6,PTN,RAPGEF3,REG1A,RRAS,S100A7,SEMA4A,SHB,SHC1,SMAD2,SMAD5,SOS1,STOX1,TGFA,TGFBR3,TMPRSS6,TNFRSF12A,UBP1,VASP,VAV2,VEZF1,WNT7A,XDH,ZC3H12A"
"GO:BP","cell morphogenesis involved in differentiation","GO:0000904","0.00950635618136033","2.021985917718368","739","699","55","17816","ALCAM,ARPC2,B3GNT2,BCL2,CABP4,CAMK2A,CCK,CIB1,CRABP2,DACT2,DISC1,DOCK5,DSCAM,EFNA5,EFNB1,EPHB2,FGF13,FGFR2,GLI3,KIF5C,KLF7,L1CAM,LHX1,METRN,MT3,MYPN,NCAM1,NEO1,NEUROG3,NFASC,NGFR,NLGN1,NRXN1,NRXN3,OLFM4,PDZD7,PLXNA2,PTN,S100A10,SEMA3A,SEMA4A,SHANK2,SHC1,SLC11A2,SLC9A3R1,SLITRK4,SOS1,SSH3,TNFRSF12A,TOP2B,TRAK1,TUBB2B,TUBB3,VASP,WNT7A"
"GO:BP","blood vessel morphogenesis","GO:0048514","0.010883764427161349","1.9632208668455235","687","699","52","17816","ADAM15,AMOT,ANGPTL4,ANXA2,ARHGAP22,ARHGAP24,BAK1,BCAS3,BTG1,CARD10,CIB1,EIF2AK3,EPHB2,EREG,FGF2,FGFR2,FOXC1,GPLD1,HAND2,HDAC9,HOXB13,HOXB3,HPSE,IL1A,LRG1,NFE2L2,NGFR,NOX5,NRXN1,NRXN3,PDE3B,PDGFA,PLCD3,PLK2,PTN,RAPGEF3,RRAS,S100A7,SEMA4A,SHB,SHC1,SOS1,TGFA,TGFBR3,TMPRSS6,TNFRSF12A,UBP1,VAV2,VEZF1,WNT7A,XDH,ZC3H12A"
"GO:BP","cell morphogenesis","GO:0000902","0.011831542598324878","1.9269586282998106","1031","699","70","17816","ALCAM,ARPC2,B3GNT2,BCL2,CABP4,CAMK2A,CCK,CDC42EP5,CDH18,CDH3,CIB1,CRABP2,DACT2,DISC1,DOCK5,DSCAM,EFNA5,EFNB1,EPB41,EPHB2,FBLIM1,FGD4,FGF13,FGFR2,GLI3,KIF5C,KLF7,L1CAM,LHX1,METRN,MT3,MUL1,MYPN,NCAM1,NEO1,NEUROG3,NFASC,NGFR,NLGN1,NRN1,NRXN1,NRXN3,OLFM4,PALMD,PDZD7,PLXNA2,PTN,REG1A,RHOC,RHOD,RND3,S100A10,S100A13,SEMA3A,SEMA4A,SHANK2,SHC1,SHROOM1,SLC11A2,SLC9A3R1,SLITRK4,SOS1,SSH3,TNFRSF12A,TOP2B,TRAK1,TUBB2B,TUBB3,VASP,WNT7A"
"GO:BP","positive regulation of cell development","GO:0010720","0.012118509469578993","1.9165507934490087","563","699","45","17816","ADRA2B,ALK,ARPC2,BCL2,BMP2,CIB1,CLCF1,CRABP2,DISC1,DOCK5,DSCAM,EFNA5,EHD1,EPHB2,GJC2,GLI3,GSX2,ITGA3,L1CAM,METRN,MUL1,MYB,NCOA1,NEUROG3,NFE2L2,NGFR,NLGN1,OLFM4,PLXNA2,PPP2R5B,PROC,PTK6,PTN,RASSF10,REG1A,RGS14,S100A10,S100A9,SEMA3A,SERPINI1,SHANK2,TGIF2,TNFRSF12A,TRAK1,TUBB2B"
"GO:BP","positive regulation of signaling","GO:0023056","0.012185499962187277","1.9141566473274576","1849","699","110","17816","ADRA2B,ADRB2,AFAP1L2,ALK,ANXA2,APPL2,AVPI1,BAK1,BCL2L1,BCL2,BMP2,BOK,CA2,CARD10,CDH3,CDKN2AIP,CIB1,CLCF1,CRADD,CSF2,CTBP2,CXXC5,DFNA5,DISC1,DOC2B,DUSP5,EPHB2,EREG,FGF2,FGFR2,G0S2,GPC3,GPLD1,GPR20,GRIN2B,GSX2,HAND2,HPSE,HRK,IL11,IL20,IL3,INPP5F,IRAK2,IRAK4,IRGM,KCNN4,KLK5,LRG1,MAP3K15,MBD2,MLLT3,MT3,MTNR1B,MUL1,MYB,NDFIP2,NEO1,NLGN1,NPNT,NPPC,NPY5R,NRXN1,NTSR1,PDGFA,PEBP1,PELI1,PLEKHF1,PLK2,PPP2R5B,PTK6,PTN,RASGEF1A,RB1CC1,RGS14,RHOC,RIMS3,RIMS4,RRAGD,RSPO4,S100A13,S100A7,S100A8,S100A9,SCUBE3,SEMA3A,SHANK2,SHB,SHC1,SLC9A3R1,SMAD2,SOS1,STOX1,SYT12,TBL1X,TGFA,TGFBR3,TNFRSF10B,TNFRSF11A,TNFRSF12A,TNFRSF1A,TNIP2,TRAF3IP2,TRIM6,UBE2V1,WNK2,WNT7A,XDH,ZBED3,ZC3H12A"
"GO:BP","multicellular organismal process","GO:0032501","0.013231788441082217","1.8783814515343564","7718","699","360","17816","ACOT11,ADAM15,ADRA2B,ADRB2,AFAP1L2,AGTRAP,ALCAM,ALDH1A1,ALDH1A3,ALK,AMIGO2,AMOT,ANGPTL4,ANXA2,ANXA8,APPL1,APPL2,ARHGAP22,ARHGAP24,ASB2,ASIP,B3GNT2,BAK1,BASP1,BCAR3,BCAS3,BCL2L1,BCL2,BCL3,BDKRB1,BDKRB2,BMP2,BOK,BTG1,C1ORF68,C3ORF39,C3ORF58,CA2,CABP4,CACNB4,CAMK2A,CAMK2G,CAPN2,CARD10,CASP14,CCK,CCT6B,CD58,CD59,CDC14A,CDH3,CDK4,CDK6,CEBPB,CGB5,CGB8,CHRNA9,CHRNB1,CIB1,CLCF1,CLCN1,CNGB1,COL19A1,CRABP2,CRIP2,CSF2,CTTNBP2,DACH1,DACT2,DDX41,DFNA5,DGKE,DIO3,DISC1,DMRT3,DOCK5,DPEP3,DRD5,DSCAM,DTNA,DYM,EFNA5,EFNB1,EHD1,EHD2,EIF2AK3,EPB41,EPHB2,EREG,ESRRG,EYA4,FAM83D,FBXO32,FGF12,FGF13,FGF2,FGFR2,FHL2,FHL3,FMN1,FOXC1,FREM1,G0S2,GABRG3,GJC2,GLI3,GNA15,GPC3,GPLD1,GPR157,GRIN2B,GRPR,GSX2,HAND2,HDAC9,HERC4,HES2,HIVEP3,HLF,HOMER2,HOXB13,HOXB3,HOXB9,HOXD1,HPS6,HPSE,HRH1,HSD17B2,HSD17B3,HTR7,ICA1L,ICK,IFNA13,IFNE,IGF2BP3,IL11,IL17RC,IL1A,IL1RAP,IL20RB,IL20,IL3,IL4R,INPP5F,INSC,IRAK4,IRX2,ITGA3,ITGB6,KCNE3,KCNIP3,KCNK10,KCNK6,KCNMB2,KCNN4,KDM2B,KIF1A,KIF5C,KIFC3,KLF10,KLF7,KLK5,KPNA7,KRT23,KRT77,KRT79,KSR2,L1CAM,LAMB3,LAMC2,LCLAT1,LHX1,LIPG,LMO4,LRG1,LRIG1,LRRFIP1,LRTM2,MAST4,MATR3,MBD2,MDFI,METRN,MICALCL,MIXL1,MLLT3,MORC3,MSI1,MT3,MTNR1B,MTSS1,MUL1,MYB,MYEF2,MYLIP,MYO5B,MYOM1,MYPN,N4BP3,NCAM1,NCOA1,NEO1,NEUROG3,NFASC,NFE2L2,NFKBIZ,NGFR,NHLH2,NLGN1,NLRP7,NOX5,NPNT,NPPC,NPR3,NPY5R,NR1D2,NRN1,NRXN1,NRXN3,NTSR1,NXN,OAZ3,OR10AG1,OR5AP2,OTOS,OTX1,P2RX6,P2RY2,PADI4,PCBP2,PCDH19,PCSK2,PDE3B,PDGFA,PDZD7,PEAR1,PEBP1,PELI1,PGA3,PGA5,PHF8,PHLDA2,PITPNM1,PLA2G3,PLAC8,PLAU,PLCD3,PLK2,PLXNA2,POMC,POU3F1,PPM1B,PPP1R13L,PPP2R5B,PPP4R4,PROC,PRTN3,PSG2,PSG3,PSG4,PSG5,PTCHD3,PTK6,PTN,PTPRR,PTPRU,PXN,RAPGEF3,RASSF10,RB1CC1,RBP1,REEP2,REG1A,RGS14,RIN1,RP1L1,RPS4X,RPS6KA1,RPS6KA3,RPS6KA4,RRAS,RSPO4,S100A13,S100A2,S100A7,S100A8,S100A9,SEC24C,SEMA3A,SEMA4A,SERPINA3,SERPINB7,SERPINI1,SEZ6,SHANK2,SHB,SHC1,SLC11A2,SLC35D1,SLC4A7,SLC6A11,SLC6A2,SLC9A3R1,SLC9A4,SLCO4C1,SLITRK4,SMAD2,SMAD5,SMARCC1,SNCG,SORCS3,SOS1,SOX21,SOX7,SPINK6,SPTLC2,SSH3,STOX1,SYT10,SYT7,TAS2R41,TAS2R60,TBL1X,TFAP2D,TFEB,TFPI2,TGFA,TGFBR3,TGIF2,THBD,THEG,TH,TLL2,TMEM91,TMPRSS6,TNFRSF11A,TNFRSF12A,TNFRSF13C,TNFRSF1A,TNNT1,TNRC6C,TOP2B,TRAK1,TRIM6,TUBB2B,TUBB3,UBP1,UCP1,UNC119,USP2,VASP,VAV2,VENTX,VEZF1,WIF1,WNT7A,XDH,ZC3H12A,ZFP42,ZNF24"
"GO:BP","axon development","GO:0061564","0.013260473337516027","1.8774409733518842","512","699","42","17816","ALCAM,B3GNT2,BCL2,CCK,CRABP2,DISC1,DSCAM,EFNA5,EFNB1,EPHB2,FGF13,FGFR2,GLI3,INPP5F,KIF5C,KLF7,L1CAM,LHX1,METRN,MT3,MYPN,NCAM1,NEO1,NFASC,NGFR,NRXN1,NRXN3,PLXNA2,PTN,SEMA3A,SEMA4A,SHC1,SLITRK4,SOS1,SSH3,TNFRSF12A,TOP2B,TRAK1,TUBB2B,TUBB3,VASP,WNT7A"
"GO:BP","regulation of multicellular organismal process","GO:0051239","0.017160351406806815","1.765473822986469","3272","699","174","17816","ACOT11,ADRA2B,ADRB2,AFAP1L2,ALDH1A1,ALK,AMIGO2,AMOT,ANGPTL4,ANXA2,APPL1,APPL2,BASP1,BCAS3,BCL2,BCL3,BDKRB2,BMP2,BTG1,CA2,CACNB4,CAMK2A,CAMK2G,CAPN2,CARD10,CCK,CD58,CDH3,CDK4,CDK6,CEBPB,CIB1,CLCF1,CRABP2,CSF2,DDX41,DIO3,DISC1,DMRT3,DOCK5,DSCAM,EFNA5,EHD1,EIF2AK3,EPB41,EPHB2,EREG,ESRRG,FBXO32,FGF12,FGF13,FGF2,FGFR2,FOXC1,G0S2,GJC2,GLI3,GPC3,GPLD1,GSX2,HAND2,HDAC9,HES2,HOMER2,HOXB3,HPSE,HRH1,IGF2BP3,IL17RC,IL1A,IL1RAP,IL20RB,IL20,IL4R,INPP5F,ITGA3,ITGB6,KCNE3,KCNIP3,KCNK6,KCNMB2,KDM2B,KLF10,KLF7,KSR2,L1CAM,LHX1,LIPG,LRG1,LRRFIP1,LRTM2,MAST4,METRN,MIXL1,MLLT3,MT3,MTNR1B,MUL1,MYB,MYLIP,NCOA1,NEUROG3,NFE2L2,NFKBIZ,NGFR,NLGN1,NLRP7,NOX5,NPNT,NPPC,NPR3,NR1D2,NRXN1,NTSR1,P2RY2,PCBP2,PDE3B,PDGFA,PEBP1,PELI1,PHLDA2,PLAC8,PLAU,PLK2,PLXNA2,POMC,PPM1B,PPP2R5B,PROC,PTK6,PTN,PTPRR,RAPGEF3,RASSF10,RBP1,REG1A,RGS14,RPS6KA4,RRAS,S100A9,SEMA3A,SEMA4A,SERPINB7,SERPINI1,SEZ6,SHANK2,SLC9A3R1,SLITRK4,SMAD2,SMAD5,SOS1,SSH3,STOX1,SYT7,TGFBR3,TGIF2,THBD,TH,TLL2,TMPRSS6,TNFRSF11A,TNFRSF12A,TNFRSF13C,TNFRSF1A,TNNT1,TNRC6C,TRAK1,TRIM6,TUBB2B,UCP1,VEZF1,WNT7A,XDH,ZC3H12A"
"GO:BP","trans-synaptic signaling","GO:0099537","0.017371511109999887","1.7601624015765016","717","699","53","17816","ADRB2,AKAP7,CA2,CACNB4,CAMK2A,CHRNA9,CHRNB1,CTBP2,DGKE,DISC1,DLGAP1,DOC2B,DRD5,DTNA,EPHB2,FGF12,GABRG3,GRIN2B,HRH1,HTR7,IL1RAP,KCNC4,MTNR1B,NLGN1,NPY5R,NRN1,NRXN1,NRXN3,NTSR1,P2RX6,PLK2,PREPL,PTN,RGS14,RIMS3,RIMS4,RIN1,RPH3A,SEZ6,SHANK2,SLC6A2,SNCG,SORCS3,SV2A,SYT10,SYT12,SYT5,SYT7,SYT8,TH,TUBB2B,UNC119,WNT7A"
