"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:MF","serine-type endopeptidase activity","GO:0004252","0.024806307679866444","1.6054378739218593","165","334","12","18098","CFI,CTSG,CTSH,DPP4,F11,HABP2,HPN,HPR,HP,LTF,PRSS1,TMPRSS2"
"GO:MF","solute:sodium symporter activity","GO:0015370","0.025047389733673577","1.601237526616259","73","334","8","18098","MFSD2A,SLC1A1,SLC22A3,SLC34A2,SLC4A4,SLC5A8,SLC5A9,SLC6A14"
"GO:MF","serine-type endopeptidase inhibitor activity","GO:0004867","0.0255727855573778","1.5922219631622176","94","334","9","18098","A2M,CPAMD8,ITIH2,SERPINA1,SERPIND1,SERPINF2,SPINK1,TFPI,WFDC2"
"GO:MF","steroid hormone receptor activity","GO:0003707","0.031223544528547285","1.505517796923494","56","334","7","18098","NR0B2,NR2F1,NR4A1,NR4A2,NR4A3,RORC,RXRG"
"GO:BP","response to endogenous stimulus","GO:0009719","0.0000011858983279121047","5.925952543281627","1677","332","68","17816","ABCA3,AGER,AGTR2,ALDH1A2,ALPL,ANKRD1,AQP1,ATP1A2,BMP5,CAT,CD36,CFTR,CGN,CISH,CITED2,CLEC3B,CTSH,CYP1A2,DEFA1B,DUSP1,EDNRB,EGR1,EGR3,ERBB4,FAM107A,FLRT3,FOLR1,FOSB,FOS,GATA6,GDF10,GDF15,GPD1,HHIP,HPGD,HPN,HYAL1,IHH,KCNQ1,LEFTY2,LMO3,LPL,LRP2,LRRK2,NR0B2,NR2F1,NR4A1,NR4A2,NR4A3,OTC,PDK4,PER1,PID1,PLA2G1B,RETN,RORC,RXRG,SFRP5,SNX25,SOCS3,SSTR1,TCF21,TEK,TFPI,TMEM100,TRIM71,VEPH1,ZFP36"
"GO:BP","response to external stimulus","GO:0009605","0.000006712081439738794","5.173142782719494","2842","332","95","17816","A2M,AGER,ALDH1A2,ALPL,ANKRD1,APOH,AQP1,AQP4,ATP1A2,C3,C4A,C4BPA,C4BPB,C5,C7,C8A,C8B,CA3,CAT,CCL14,CD36,CFI,CITED2,CNTN6,CPB2,CSF3R,CTSG,CXCL17,CXCL2,CYP1A2,DEFA1B,DEFA4,DMBT1,DUSP1,EDNRB,EGR1,EGR3,F11,FAM107A,FCN3,FGA,FGG,FLRT3,FOLR1,FOSB,FOS,FOXA2,FZD5,GDF15,GKN2,GPM6A,HPGD,HPN,HP,HYAL1,IHH,IL1RL1,IL33,ITLN1,LBP,LPL,LRRK2,LTF,MACROD2,MGLL,MUC1,MUC21,NPC2,NR4A1,NR4A2,NR4A3,NTN4,OTC,PALM3,PDK4,PER1,PGC,PLA2G10,PLA2G1B,PLEKHB1,RETN,S1PR1,SCN1A,SERPIND1,SERPINF2,SFTPA1,SFTPA2,SFTPD,SLC22A3,SOCS3,SSTR1,TEK,TFPI,TSPAN8,ZFP36"
"GO:BP","plasminogen activation","GO:0031639","0.000016483357474815287","4.782954322719444","24","332","8","17816","APOH,CLEC3B,CPB2,F11,FGA,FGG,HPN,SERPINF2"
"GO:BP","surfactant homeostasis","GO:0043129","0.000037167774150241895","4.429833446523653","11","332","6","17816","CTSH,LPCAT1,NAPSA,SFTPA1,SFTPA2,SFTPD"
"GO:BP","cellular response to endogenous stimulus","GO:0071495","0.00003970710205778781","4.401131807880394","1406","332","57","17816","AGER,AGTR2,ANKRD1,AQP1,ATP1A2,BMP5,CD36,CFTR,CGN,CISH,CITED2,CLEC3B,CTSH,DEFA1B,DUSP1,EGR1,EGR3,ERBB4,FAM107A,FLRT3,FOLR1,FOSB,FOS,GATA6,GDF10,GDF15,GPD1,HHIP,HPGD,HYAL1,KCNQ1,LEFTY2,LMO3,LPL,LRP2,LRRK2,NR0B2,NR2F1,NR4A1,NR4A2,NR4A3,PDK4,PER1,PID1,PLA2G1B,RORC,RXRG,SFRP5,SNX25,SOCS3,SSTR1,TCF21,TFPI,TMEM100,TRIM71,VEPH1,ZFP36"
"GO:BP","transport","GO:0006810","0.00004662791584803096","4.331353995995818","5251","332","145","17816","A2M,ABCA3,ABCA8,ABCC6,ACOX2,ADAMTS8,AGER,AGR2,AGTR2,ALOX15B,ANKRD1,APOH,AQP1,AQP4,ATP11A,ATP13A4,ATP1A2,ATP8A1,AZGP1,BAAT,C3,C4A,C4BPA,C4BPB,C5,CA1,CA3,CA4,CACNA2D2,CAT,CBLN4,CD302,CD36,CEACAM6,CEACAM8,CFI,CFTR,CHIA,CLEC3B,CLIC5,COX4I2,CPB2,CP,CSPG5,CTSG,CTSH,CYB5A,DEFA1B,DEFA4,DMBT1,DPP4,EDNRB,ERBB4,ESYT3,FCN3,FGA,FGG,FOLR1,FOXA2,FZD5,GJB1,GOLT1A,GPIHBP1,GPM6A,HBB,HNF1B,HPN,HPR,HP,IL1RL1,IL33,ITLN1,KCNK17,KCNK3,KCNK5,KCNQ1,KCNQ3,LBP,LEFTY2,LPCAT1,LPL,LRP2,LRRC52,LRRK2,LTF,MFSD2A,MIA2,MLPH,NOSTRIN,NPC2,NR0B2,NR4A3,ORM1,ORM2,PCDH17,PER1,PID1,PIGR,PLA2G10,PLA2G12B,PLA2G1B,PRG4,PTPRB,QSOX1,RAB17,RASGRF1,RETN,RGN,RHOBTB2,ROS1,RRAD,SCGB3A2,SCN1A,SCNN1B,SCNN1G,SELENBP1,SERPINA1,SERPINF2,SFTPA1,SFTPA2,SFTPD,SIDT1,SLC16A4,SLC19A3,SLC1A1,SLC22A3,SLC26A9,SLC34A2,SLC39A8,SLC46A2,SLC4A4,SLC5A8,SLC5A9,SLC6A14,SNX25,SPINK1,STEAP4,STX12,SUSD2,TMC5,TMED6,TMEM163,TMPRSS2,TNNC1,ZFP36"
"GO:BP","response to oxygen-containing compound","GO:1901700","0.00009663510829869232","4.014865062297592","1672","332","63","17816","AGER,AGTR2,ALDH1A2,ALPL,ANKRD1,AQP1,ATP1A2,CA3,CAT,CD36,CFTR,CISH,CLDN18,COL4A3,CPB2,CTSG,CTSH,CXCL2,CYP1A2,DEFA1B,DEFA4,DUSP1,EDNRB,EGR1,FOLR1,FOSB,FOS,FOXA2,GDF15,GPD1,GPIHBP1,GPX3,HBB,HNF1B,HPGD,HP,HYAL1,IHH,KCNQ1,LBP,LPL,LRRK2,LTF,NR0B2,NR4A1,NR4A2,NR4A3,OTC,PALM3,PDK4,PER1,PID1,PLA2G1B,PPP1R1B,RETN,RGN,RORC,RPS6KA2,SOCS3,SSTR1,TEK,TFPI,ZFP36"
"GO:BP","chemical homeostasis within a tissue","GO:0048875","0.0001337605070922786","3.873672093471439","13","332","6","17816","CTSH,LPCAT1,NAPSA,SFTPA1,SFTPA2,SFTPD"
"GO:BP","establishment of localization","GO:0051234","0.00021420375187050273","3.669172926583593","5369","332","145","17816","A2M,ABCA3,ABCA8,ABCC6,ACOX2,ADAMTS8,AGER,AGR2,AGTR2,ALOX15B,ANKRD1,APOH,AQP1,AQP4,ATP11A,ATP13A4,ATP1A2,ATP8A1,AZGP1,BAAT,C3,C4A,C4BPA,C4BPB,C5,CA1,CA3,CA4,CACNA2D2,CAT,CBLN4,CD302,CD36,CEACAM6,CEACAM8,CFI,CFTR,CHIA,CLEC3B,CLIC5,COX4I2,CPB2,CP,CSPG5,CTSG,CTSH,CYB5A,DEFA1B,DEFA4,DMBT1,DPP4,EDNRB,ERBB4,ESYT3,FCN3,FGA,FGG,FOLR1,FOXA2,FZD5,GJB1,GOLT1A,GPIHBP1,GPM6A,HBB,HNF1B,HPN,HPR,HP,IL1RL1,IL33,ITLN1,KCNK17,KCNK3,KCNK5,KCNQ1,KCNQ3,LBP,LEFTY2,LPCAT1,LPL,LRP2,LRRC52,LRRK2,LTF,MFSD2A,MIA2,MLPH,NOSTRIN,NPC2,NR0B2,NR4A3,ORM1,ORM2,PCDH17,PER1,PID1,PIGR,PLA2G10,PLA2G12B,PLA2G1B,PRG4,PTPRB,QSOX1,RAB17,RASGRF1,RETN,RGN,RHOBTB2,ROS1,RRAD,SCGB3A2,SCN1A,SCNN1B,SCNN1G,SELENBP1,SERPINA1,SERPINF2,SFTPA1,SFTPA2,SFTPD,SIDT1,SLC16A4,SLC19A3,SLC1A1,SLC22A3,SLC26A9,SLC34A2,SLC39A8,SLC46A2,SLC4A4,SLC5A8,SLC5A9,SLC6A14,SNX25,SPINK1,STEAP4,STX12,SUSD2,TMC5,TMED6,TMEM163,TMPRSS2,TNNC1,ZFP36"
"GO:BP","antibacterial humoral response","GO:0019731","0.0003174952441210435","3.4982627757813187","46","332","9","17816","CTSG,DEFA1B,DEFA4,DMBT1,FGA,LTF,PGC,PLA2G1B,SFTPD"
"GO:BP","tube development","GO:0035295","0.0003294487520022259","3.482212133281336","1122","332","47","17816","AGR2,AGTR2,ALDH1A2,APOH,AQP1,ATOH8,BMP5,C3,C5,CAT,CITED2,CLDN18,CLEC14A,COBL,COL4A3,CTSH,CXCL17,CYP1A2,DDAH1,EDNRB,EGR3,EMCN,FOLR1,FZD5,GATA6,GJB1,HHIP,HNF1B,HPGD,HYAL1,IHH,LRP2,NR4A1,NR4A3,OTC,PTPRB,RSPO2,S1PR1,SERPINF2,SFRP5,SFTPD,TBX4,TCF21,TEK,TMEM100,TRIM71,TSPAN12"
"GO:BP","positive regulation of chemokine secretion","GO:0090197","0.00037801476663009375","3.4224912347111727","15","332","6","17816","ALOX15B,C5,CHIA,IL1RL1,IL33,LPL"
"GO:BP","response to lipid","GO:0033993","0.00039974573801154095","3.398216157895516","951","332","42","17816","ABCA3,AGTR2,ALDH1A2,ALPL,ANKRD1,AQP1,ATP1A2,CAT,CD36,CFTR,CTSG,CTSH,CXCL2,CYP1A2,DEFA1B,DEFA4,DUSP1,EDNRB,FAM107A,FOSB,FOS,HPGD,IHH,LBP,LMO3,LPL,LTF,NR0B2,NR2F1,NR4A1,NR4A2,NR4A3,PALM3,PDK4,PER1,PID1,RORC,RXRG,SSTR1,TCF21,TFPI,ZFP36"
"GO:BP","secretion","GO:0046903","0.0004555789632361632","3.3414363380639274","1666","332","61","17816","A2M,AGER,AGR2,AGTR2,ALOX15B,ANKRD1,APOH,AQP1,ATP11A,ATP8A1,C3,C5,CACNA2D2,CAT,CBLN4,CD36,CEACAM6,CEACAM8,CFTR,CHIA,CLEC3B,CPB2,CSPG5,CTSG,CTSH,DEFA1B,DEFA4,DPP4,EDNRB,ERBB4,FGA,FGG,FOXA2,FZD5,HBB,HNF1B,HP,IL1RL1,IL33,KCNQ1,LEFTY2,LPCAT1,LPL,LRRK2,LTF,MIA2,NPC2,NR0B2,NR4A3,ORM1,ORM2,PIGR,PLA2G10,PLA2G12B,PLA2G1B,PTPRB,QSOX1,RETN,SERPINA1,SERPINF2,SLC1A1"
"GO:BP","response to organic substance","GO:0010033","0.000499285933369748","3.301650669366387","3321","332","100","17816","ABCA3,AGER,AGR2,AGTR2,ALDH1A2,ALPL,ANKRD1,AQP1,AQP4,ATP1A2,BMP5,CA1,CA3,CAT,CCL14,CD36,CFTR,CGN,CISH,CITED2,CLDN18,CLEC3B,COL4A3,CPB2,CSF3R,CTSG,CTSH,CXCL2,CYP1A2,DEFA1B,DEFA4,DUSP1,EDNRB,EGR1,EGR3,ERBB4,FAM107A,FGG,FLRT3,FOLR1,FOSB,FOS,FOXA2,FZD5,GATA6,GDF10,GDF15,GPD1,GPIHBP1,GPX3,HHIP,HNF1B,HPGD,HPN,HPR,HP,HYAL1,IHH,IL1RL1,IL33,KCNQ1,LAMP3,LBP,LEFTY2,LMO3,LPL,LRP2,LRRK2,LTF,MUC1,NR0B2,NR2F1,NR4A1,NR4A2,NR4A3,OTC,PALM3,PDK4,PER1,PID1,PLA2G10,PLA2G1B,PPP1R1B,RETN,RORC,RPS6KA2,RXRG,S1PR1,SERPINF2,SFRP5,SNX25,SOCS3,SSTR1,TCF21,TEK,TFPI,TMEM100,TRIM71,VEPH1,ZFP36"
"GO:BP","response to stimulus","GO:0050896","0.0005170359992808703","3.286479217554523","9313","332","219","17816","A2M,ABCA3,ABCC6,ACOX2,AGER,AGR2,AGTR2,ALDH1A2,ALOX15B,ALPL,ANKRD1,APOH,AQP1,AQP4,ARHGAP29,ARHGEF38,ATOH8,ATP11A,ATP1A2,ATP8A1,AZGP1,BAAT,BMP5,C3,C4A,C4BPA,C4BPB,C5,C7,C8A,C8B,CA1,CA3,CAT,CCL14,CD36,CDKL2,CEACAM6,CEACAM8,CFI,CFTR,CGN,CHIA,CISH,CITED2,CLDN18,CLEC3B,CNTN6,COL4A3,COX4I2,CPB2,CSF3R,CSPG5,CSRNP1,CTSG,CTSH,CXCL17,CXCL2,CYB5A,CYP1A2,CYP4B1,DCDC2,DDAH1,DEFA1B,DEFA4,DMBT1,DPP4,DUSP1,EDNRB,EGR1,EGR3,ERBB4,ERG,ERP27,F11,FAM107A,FCN3,FGA,FGG,FLRT3,FOLR1,FOSB,FOS,FOXA2,FZD5,GADD45B,GATA6,GCOM1,GDF10,GDF15,GKN2,GPD1,GPIHBP1,GPM6A,GPR146,GPRC5A,GPX3,HABP2,HBB,HHIP,HNF1B,HPGD,HPN,HPR,HP,HYAL1,IGFALS,IHH,IL1RL1,IL33,INMT,ITLN1,KCNK3,KCNQ1,KNDC1,LAMP3,LBP,LEFTY2,LMO3,LPCAT1,LPL,LRP2,LRRK2,LRRN4,LTF,LYVE1,MACROD2,MAGI3,MBIP,MGLL,MT1A,MUC1,MUC21,NFE2,NPC2,NR0B2,NR2F1,NR4A1,NR4A2,NR4A3,NRGN,NTN4,ORM1,ORM2,OTC,PALM3,PAPPA2,PCP4,PDE4C,PDK4,PER1,PGC,PID1,PIGR,PLA2G10,PLA2G1B,PLCXD3,PLEKHB1,PLIN5,PON3,PPP1R1B,PRG4,PTPRB,QSOX1,RAB17,RASGRF1,RBPMS,RETN,RGL3,RGN,RHOBTB2,RND1,RORC,ROS1,RPS6KA2,RRAD,RSPO2,RTKN2,RXRG,S1PR1,SCGB3A1,SCN1A,SCNN1B,SCNN1G,SCTR,SERPINA1,SERPIND1,SERPINF2,SFRP5,SFTPA1,SFTPA2,SFTPD,SLC19A3,SLC1A1,SLC22A3,SLC34A2,SLC5A8,SLC6A14,SNX25,SOCS3,SORBS2,SPINK1,SSTR1,STK32A,SULT1A2,SUSD2,TCF21,TEK,TFPI,TMEM100,TNFRSF10C,TNNC1,TRIM71,TSPAN12,TSPAN8,UNC5CL,VEPH1,ZFP36,ZNF385B"
"GO:BP","drug metabolic process","GO:0017144","0.0005369189945760639","3.2700912317349324","593","332","31","17816","ADH1B,AGTR2,AHCYL2,AK1,ALDH1A2,BAAT,BMP5,CAT,CD36,CHIA,CKMT2,CSPG5,CTSH,CYP17A1,CYP1A2,CYP4B1,DDAH1,EGR1,FOLR1,GGTLC1,GPX3,HBB,HGD,HP,NR4A2,NT5C1A,PID1,PRSS1,RGN,SLC19A3,SULT1A2"
"GO:BP","response to hormone","GO:0009725","0.0006016340016566441","3.220667627345647","1001","332","43","17816","ABCA3,AGTR2,ALDH1A2,ALPL,AQP1,ATP1A2,CAT,CISH,CTSH,CYP1A2,DEFA1B,DUSP1,EDNRB,EGR1,FAM107A,FOSB,FOS,GATA6,GDF15,HPGD,HPN,IHH,LMO3,LPL,NR0B2,NR2F1,NR4A1,NR4A2,NR4A3,OTC,PDK4,PER1,PID1,PLA2G1B,RETN,RORC,RXRG,SOCS3,SSTR1,TCF21,TEK,TFPI,ZFP36"
"GO:BP","regulation of biological quality","GO:0065008","0.0006184604430828431","3.2086880727530964","4067","332","116","17816","A2M,ACADL,ACOX2,ACOXL,ACSM3,ADH1B,AGER,AGR2,AGTR2,ALDH1A2,APOH,AQP1,AQP4,ATP11A,ATP13A4,ATP1A2,ATP8A1,AWAT2,AZGP1,BAAT,BMP5,C3,C4BPB,C7,CACNA2D2,CCL14,CD36,CFTR,CITED2,CLDN18,CPB2,CP,CSPG5,CTSG,CTSH,CYP17A1,CYP21A2,DDAH1,DPP4,EDNRB,EGR1,ERBB4,F11,FAM107A,FGA,FGG,FLRT3,FOXA2,GATA6,GPIHBP1,GPM6A,HABP2,HBB,HKDC1,HNF1B,HPN,HSD17B6,IHH,KCNK17,KCNK3,KCNK5,KCNQ1,KCNQ3,LPCAT1,LPL,LRRK2,LTF,MT1A,NAPSA,NFE2,NPC2,NR0B2,NR4A3,NRGN,OTC,PDK4,PID1,PIGR,PLA2G10,PLA2G1B,PLIN5,PON3,PPP1R1B,QSOX1,RAB17,RASGRF1,RETN,RGN,RHOBTB2,RND1,RPS6KA2,S1PR1,SCN1A,SCNN1B,SCNN1G,SDR16C5,SERPINA1,SERPIND1,SERPINF2,SFTPA1,SFTPA2,SFTPD,SLC1A1,SLC22A3,SLC34A2,SLC39A8,SLC46A2,SLC4A4,STEAP4,STX12,TEK,TFPI,TNNC1,TRIM71,TSPAN8,ZFP36"
"GO:BP","lipid metabolic process","GO:0006629","0.0006680393562275645","3.1751979511637156","1412","332","54","17816","ACADL,ACOX2,ACOXL,ACSF2,ACSM3,ADH1B,ALDH1A2,ALOX15B,ANKRD1,APOH,AWAT2,BAAT,BMP5,C3,CAT,CD36,CFTR,CISH,CYP17A1,CYP1A2,CYP21A2,EGR1,ESYT3,GATA6,GPD1,GPIHBP1,HPGD,HSD17B6,LPCAT1,LPL,LRP2,MFSD2A,MGLL,NPC2,NR0B2,NR4A3,PDK4,PLA2G10,PLA2G12B,PLA2G1B,PLCXD3,PLIN5,PON3,RBP2,RGN,RORC,SDR16C5,SFTPB,SGMS2,SOCS3,SPTLC3,ST3GAL5,SULT1A2,TEK"
"GO:BP","response to organic cyclic compound","GO:0014070","0.0008333893400659671","3.0791520589305","942","332","41","17816","ABCA3,AGTR2,ALDH1A2,ALPL,ANKRD1,AQP1,ATP1A2,CAT,CD36,CFTR,CYP1A2,DEFA1B,DUSP1,EDNRB,EGR1,FAM107A,FOLR1,FOSB,FOS,GPD1,HNF1B,HPGD,IHH,KCNQ1,LMO3,LRRK2,NR0B2,NR2F1,NR4A1,NR4A2,NR4A3,OTC,PER1,PPP1R1B,RORC,RXRG,SSTR1,TCF21,TEK,TFPI,ZFP36"
"GO:BP","humoral immune response","GO:0006959","0.0008594660237620284","3.065771287079689","365","332","23","17816","A2M,C3,C4A,C4BPA,C4BPB,C5,C7,C8A,C8B,CFI,CPB2,CTSG,CXCL2,DEFA1B,DEFA4,DMBT1,FCN3,FGA,ITLN1,LTF,PGC,PLA2G1B,SFTPD"
"GO:BP","negative regulation of peptidase activity","GO:0010466","0.001041054785420453","2.9825264151775253","261","332","19","17816","A2M,AQP1,C3,C4A,C5,COL4A3,CPAMD8,CST5,ITIH2,LAMP3,LTF,NR4A1,R3HDML,SERPINA1,SERPIND1,SERPINF2,SPINK1,TFPI,WFDC2"
"GO:BP","regulation of chemokine secretion","GO:0090196","0.0013373112362033736","2.8737675063988686","18","332","6","17816","ALOX15B,C5,CHIA,IL1RL1,IL33,LPL"
"GO:BP","zymogen activation","GO:0031638","0.0013443668446599436","2.871482206823499","54","332","9","17816","APOH,CLEC3B,CPB2,CTSH,F11,FGA,FGG,HPN,SERPINF2"
"GO:BP","cellular response to lipid","GO:0071396","0.0014528657278165397","2.837774520845067","621","332","31","17816","AGTR2,ALDH1A2,ANKRD1,AQP1,ATP1A2,CD36,CFTR,CTSG,CXCL2,DEFA1B,DEFA4,EDNRB,FAM107A,LBP,LMO3,LPL,LTF,NR0B2,NR2F1,NR4A1,NR4A2,NR4A3,PDK4,PER1,PID1,RORC,RXRG,SSTR1,TCF21,TFPI,ZFP36"
"GO:BP","localization","GO:0051179","0.0016889291383156565","2.772388571556335","6751","332","169","17816","A2M,ABCA3,ABCA8,ABCC6,ACOX2,ADAMTS8,AGER,AGR2,AGTR2,ALOX15B,ANKRD1,APOH,AQP1,AQP4,ATOH8,ATP11A,ATP13A4,ATP1A2,ATP8A1,AZGP1,BAAT,BMP5,C3,C4A,C4BPA,C4BPB,C5,CA1,CA3,CA4,CACNA2D2,CAT,CBLN4,CCL14,CD302,CD36,CEACAM6,CEACAM8,CFI,CFTR,CHIA,CITED2,CLDN18,CLEC14A,CLEC3B,CLIC5,COX4I2,CPB2,CP,CSF3R,CSPG5,CTSG,CTSH,CXCL17,CXCL2,CYB5A,DCDC2,DEFA1B,DEFA4,DMBT1,DPP4,DUSP1,EDNRB,EGR3,ERBB4,ESAM,ESYT3,FAM107A,FCN3,FGA,FGG,FLRT3,FOLR1,FOXA2,FZD5,GJB1,GOLT1A,GPIHBP1,GPM6A,HBB,HNF1B,HPN,HPR,HP,HYAL1,IL1RL1,IL33,ITLN1,KCNK17,KCNK3,KCNK5,KCNQ1,KCNQ3,LBP,LEFTY2,LIMCH1,LPCAT1,LPL,LRP2,LRRC52,LRRK2,LTF,MFSD2A,MIA2,MLPH,NOSTRIN,NPC2,NR0B2,NR4A1,NR4A2,NR4A3,ORM1,ORM2,PCDH17,PER1,PID1,PIGR,PLA2G10,PLA2G12B,PLA2G1B,PLIN5,PRG4,PTPRB,QSOX1,RAB17,RASGRF1,RETN,RGN,RHOBTB2,RND1,ROS1,RRAD,S1PR1,SCGB3A2,SCN1A,SCNN1B,SCNN1G,SELENBP1,SERPINA1,SERPINF2,SFTPA1,SFTPA2,SFTPD,SIDT1,SLC16A4,SLC19A3,SLC1A1,SLC22A3,SLC26A9,SLC34A2,SLC39A8,SLC46A2,SLC4A4,SLC5A8,SLC5A9,SLC6A14,SNX25,SPINK1,STEAP4,STX12,SUSD2,TEK,TMC5,TMED6,TMEM163,TMPRSS2,TNNC1,ZBTB16,ZFP36"
"GO:BP","positive regulation of chemokine production","GO:0032722","0.0018535294859388714","2.732000500824766","56","332","9","17816","AGER,ALOX15B,C5,CHIA,EGR1,IL1RL1,IL33,LBP,LPL"
"GO:BP","bicarbonate transport","GO:0015701","0.001974812531927494","2.7044741254621836","42","332","8","17816","AQP1,CA1,CA3,CA4,CFTR,HBB,SLC26A9,SLC4A4"
